alpha,alpha3,batch_size,critic1_error,critic2_error,distribution_loss,end_cost,entropy,eplenmean,eplrewmean,eprewmean,labda,lr_a,lr_c,lr_l,lyapunov_error,policy_loss,target_entropy,tau,total_timesteps,violation_times
0.49090618,,,679.94836,681.0908,-56.265892,1.375859943773492,-0.9675701,2048.0,2865.36253815397,31837.89750724354,0.12747961,7.779033333333335e-05,0.00023337099999999999,0.00023337099999999999,285.502,-1027.3108,,,135168,2.2
0.47896427,,,738.47687,739.23016,-56.272224,1.4792097465057519,-0.9570608,2048.0,3019.1344198779193,31559.818436084133,0.1201221,7.744900000000001e-05,0.000232347,0.000232347,287.4398,-1035.6195,,,137216,2.2
0.46770772,,,813.099,813.3468,-56.25295,1.6262969558571694,-0.97009754,2048.0,3252.431446598808,31962.298365629315,0.11348559,7.710766666666666e-05,0.00023132299999999997,0.00023132299999999997,311.36176,-1045.244,,,139264,2.2
0.4603111,,,921.6364,921.8812,-56.282207,1.7342221497790877,-0.9787757,2048.0,3497.4840473805207,31896.601873079133,0.10749988,7.676633333333334e-05,0.000230299,0.000230299,311.70792,-1055.4489,,,141312,2.2
0.456618,,,970.6598,968.9557,-56.280506,1.824035627172511,-0.9998144,1844.3,3244.635942937238,28632.826991754304,0.096861936,7.642316666666667e-05,0.00022926949999999997,0.00022926949999999997,344.07703,-1074.3762,,,143360,2.2
0.4589494,,,926.01306,923.5202,-56.305042,2.030334869834909,-1.0203987,1844.3,3561.3793664048294,29049.136612342554,0.09210404,7.608183333333335e-05,0.0002282455,0.0002282455,272.35495,-1081.0824,,,145408,2.2
0.47465068,,,937.8478,932.4001,-56.523445,1.9155501686164649,-1.0673563,1640.4,3374.8707427875097,26510.0589808659,0.08275596,7.5739e-05,0.000227217,0.000227217,248.62146,-1096.4519,,,147456,2.2
0.5099875,,,634.4219,626.93884,-56.52434,1.395941062234065,-1.071718,1233.9,2494.0494586730133,19676.505960698814,0.0695087,7.53925e-05,0.00022617749999999997,0.00022617749999999997,219.529,-1112.2335,,,149504,0.0
0.5214635,,,613.3312,605.94104,-56.63026,1.3931173657236884,-1.067108,1233.9,2512.618881859844,19726.10349703863,0.06632453,7.505116666666667e-05,0.0002251535,0.0002251535,168.14572,-1115.2009,,,151552,0.0
0.53180474,,,572.6025,565.41986,-56.714653,1.392291192527475,-1.0621657,1233.9,2569.1416130544367,20185.74725352227,0.06315121,7.470983333333333e-05,0.00022412949999999998,0.00022412949999999998,157.14352,-1118.2408,,,153600,0.0
0.54182184,,,506.64737,500.46283,-56.69442,1.457314606294211,-1.0658767,1233.9,2806.8739463544803,20280.404042659688,0.06002171,7.43685e-05,0.00022310549999999995,0.00022310549999999995,127.56474,-1121.1162,,,155648,0.0
0.55183107,,,592.5106,587.3512,-56.68618,1.7339954963031978,-1.0611955,1437.6,3251.314630112082,23531.873137741313,0.05685854,7.402716666666668e-05,0.00022208149999999998,0.00022208149999999998,123.076584,-1122.9518,,,157696,0.0
